Amount,Company,Item,Item Type,Nutritional Category,Qty,Serving Size
9,KFC,KFC Extra Crispy Whole Wing,Chicken,Carbs,0,55 grams
9,KFC,KFC Hot & Spicy Breast,Chicken,Sugars,0,180 grams
9,KFC,KFC Original Recipe Drumstick,Chicken,Total Fat,0,61 grams
9,KFC,KFC Original Recipe Whole Wing,Chicken,Protein,0,47 grams
9,KFC,KFC Potato Salad,Sides,Sugars,0,160 grams
9,McDonalds,McD Bacon Ranch Salad (without chicken),Salads,Carbs,0,7.9 oz (223 g)
9,McDonalds,McD Bacon Ranch Salad (without chicken),Salads,Protein,0,7.9 oz (223 g)
9,McDonalds,McD Bacon Ranch Salad with Grilled Chicken,Salads,Total Fat,0,11 oz (311 g)
9,McDonalds,McD Big N Tasty,Sandwiches,Saturated Fat,0,8.2 oz (232 g)
9,McDonalds,McD Big N Tasty with Cheese,Sandwiches,Sugars,0,8.7 oz (247 g)
9,McDonalds,McD California Cobb Salad (without chicken),Salads,Total Fat,0,8.4 oz (237 g)
9,McDonalds,McD Deluxe Warm Cinnamon Roll,Breakfast,Protein,0,5.7 oz (162 g)
9,McDonalds,McD Double Quarter Pounder with Cheese,Sandwiches,Sugars,0,9.9 oz (280 g)
9,McDonalds,McD Grape Jam,Breakfast,Carbs,0,0.5 oz (14 g)
9,McDonalds,McD Grape Jam,Breakfast,Sugars,0,0.5 oz (14 g)
9,McDonalds,McD Hamburger,Sandwiches,Total Fat,0,3.7 oz (105 g)
9,McDonalds,McD Hot Fudge Sundae,Desserts,Total Fat,0,6.3 oz (179 g)
9,McDonalds,McD Hot Mustard Sauce,Chicken McNuggets and Selects,Carbs,0,1 pkg (28 g)
9,McDonalds,McD Hotcakes (margarine 2 pats & syrup),Breakfast,Protein,0,8 oz (228 g)
9,McDonalds,McD Hotcakes and Sausage,Breakfast,Saturated Fat,0,9.5 oz (271 g)
9,McDonalds,McD Low Fat Caramel Dip,Desserts,Sugars,0,0.8 oz (21 g)
9,McDonalds,McD McFlurry with OREO Cookies (12 fl oz cup),Desserts,Saturated Fat,0,11.9 oz (337 g)
9,McDonalds,McD Newmans Own Cobb Dressing,Salads,Carbs,0,2 fl oz (59 mL)
9,McDonalds,McD Newmans Own Cobb Dressing,Salads,Total Fat,0,2 fl oz (59 mL)
9,McDonalds,McD Newmans Own Ranch Dressing,Salads,Carbs,0,2 fl oz (59 mL)
9,McDonalds,McD Quarter Pounder with Cheese,Sandwiches,Sugars,0,7 oz (199 g)
9,McDonalds,McD Sausage McMuffin,Breakfast,Saturated Fat,0,4 oz (114 g)
9,McDonalds,McD Strawberry Preserves,Breakfast,Carbs,0,0.5 oz (14 g)
9,McDonalds,McD Strawberry Preserves,Breakfast,Sugars,0,0.5 oz (14 g)
9,McDonalds,McD Tangy Honey Mustard Sauce,Chicken McNuggets and Selects,Sugars,0,1.5 oz (43 g)
9,McDonalds,McD Vanilla Triple Thick Shake (12 fl oz cup),Desserts,Protein,0,333 mL
9,Papa Johns,Pa Johns Garlic Sauce (1 tablespoon),Sides,Total Fat,0,14 grams
9,Papa Johns,Pa Johns Thin Crust All The Meats Pizza,Pizza,Saturated Fat,0,135 grams
9,Pizza Hut,P Hut Cavatini Pasta,Other,Fiber,0,357 grams
9,Pizza Hut,P Hut Hand Tossed Veggie Pizza,Pizza,Protein,0,126 grams
9,Pizza Hut,P Hut Large Edge Chicken-Veggie,Pizza,Carbs,0,70 grams
9,Pizza Hut,P Hut Large Edge Veggies Pizza,Pizza,Carbs,0,54 grams
9,Pizza Hut,P Hut Large Edge Works Pizza,Pizza,Carbs,0,63 grams
9,Pizza Hut,P Hut Spaghetti with Meat Sauce,Other,Fiber,0,467 grams
9,Pizza Hut,P Hut Stuffed Crust Pepperoni Pizza,Pizza,Saturated Fat,0,164 grams
9,Pizza Hut,P Hut Thin N Crispy Cheese Pizza,Pizza,Total Fat,0,85 grams
9,Pizza Hut,P Hut Thin N Crispy Ham Pizza,Pizza,Protein,0,82 grams
9,Pizza Hut,P Hut Thin N Crispy Pepperoni,Pizza,Protein,0,81 grams
9,Pizza Hut,P Hut Thin N Crispy Pepperoni,Pizza,Total Fat,0,81 grams
9,Subway,Subway Horseradish Sauce,Sauces,Total Fat,0,1 tblsp
9,Subway,Subway Meatball Salad,Salads,Saturated Fat,0,346 grams
9,Subway,Subway Spicy Italian,Sandwiches,Saturated Fat,0,239 grams
9,Subway,Subway Steak & Cheese,Sandwiches,Total Fat,0,245 grams
9,Subway,Subway Subway Seafood & Crab Salad,Salads,Protein,0,3141 grams
9,Subway,Subway Veggie Delite Salad,Salads,Calories from Fat,0,233 grams
9,Subway,Subway Veggie Delite Salad,Salads,Carbs,0,233 grams
9,Taco Bell,T Bell Big Beef Nachos Supreme,Other,Fiber,0,7 ounces
9,Taco Bell,T Bell Breakfast Cheese Quesadilla,Breakfast,Saturated Fat,0,5.5 ounces
9,Taco Bell,T Bell Cheese Quesadilla,Other,Saturated Fat,0,4.25 ounces
9,Taco Bell,T Bell Chicken Quesadilla,Other,Saturated Fat,0,6 ounces
9,Taco Bell,T Bell Double Bacon & Egg Burrito,Breakfast,Saturated Fat,0,6.25 ounces
9,Taco Bell,T Bell Double Decker Taco,Tacos,Fiber,0,5.75 ounces
9,Taco Bell,T Bell Double Decker Taco Supreme,Tacos,Fiber,0,7 ounces
9,Taco Bell,T Bell Fiesta Breakfast Burrito,Breakfast,Protein,0,3.5 ounces
9,Taco Bell,T Bell Mexican Rice,Other,Total Fat,0,4.75 ounces
9,Taco Bell,T Bell Pintos n Cheese,Other,Protein,0,4.5 ounces
9,Taco Bell,T Bell Taco,Tacos,Protein,0,2.75 ounces
9,Taco Bell,T Bell Taco Salad & Salsa no shell,Other,Sugars,0,16.5 ounces
9,Taco Bell,T Bell Taco Supreme,Tacos,Protein,0,4 ounces
9,Wendys,Wendys Broccoli & Cheese Potato,Sides,Fiber,0,411 grams
9,Wendys,Wendys Broccoli & Cheese Potato,Sides,Protein,0,411 grams
9,Wendys,Wendys Caesar Side Salad no dressing,Salads,Protein,0,92 grams
9,Wendys,Wendys Chili & Cheese Potato,Sides,Fiber,0,439 grams
9,Wendys,Wendys Chili & Cheese Potato,Sides,Saturated Fat,0,439 grams
9,Wendys,Wendys Grilled Chicken Caesar Salad,Salads,Total Fat,0,262 grams
9,Wendys,Wendys Large Frosty Dairy,Sides,Saturated Fat,0,369 grams
10,Arbys,Arbys Chocolate Chip Cookie,Desserts,Cholesterol,0,27 grams
10,Arbys,Arbys French Toastix with syrup,Breakfast,Protein,0,164 grams
10,Arbys,Arbys Hot Ham n Swiss Sub Roll,Sandwiches,Saturated Fat,0,263 grams
10,Arbys,Arbys Jamocha Shake,Desserts,Total Fat,0,340 grams
10,Arbys,Arbys Lumberjack Mixed Veg Soup,Soups,Carbs,0,227 grams
10,Arbys,Arbys Oreo Polar Swirl,Desserts,Saturated Fat,0,329 grams
10,Arbys,Arbys Roast Beef Deluxe,Sandwiches,Total Fat,0,182 grams
10,Arbys,Arbys Small Homestyle Fries,Sides,Total Fat,0,71 grams
10,Arbys,Arbys Timberline Chili,Soups,Total Fat,0,227 grams
10,Arbys,Arbys Wisconsin Cheese Soup,Soups,Protein,0,227 grams
10,Baskin Robbins,Bask Rob Aloha Berry Banana Smoothie,Smoothie,Calories from Fat,0,16 ounces
10,Baskin Robbins,Bask Rob Cappuccino Blast with whip cream,Ice Cream,Saturated Fat,0,16 ounces
10,Baskin Robbins,Bask Rob Cappuccino Blast without whipped,Ice Cream,Total Fat,0,16 ounces
10,Baskin Robbins,Bask Rob Chocolate Blast with whip cream,Ice Cream,Saturated Fat,0,16 ounces
10,Baskin Robbins,Bask Rob Chocolate Ice Cream,Ice Cream,Saturated Fat,0,4 ounces
10,Baskin Robbins,Bask Rob Daiquiri Ice,Ice Cream,Sodium,0,4 ounces
10,Baskin Robbins,Bask Rob Espresso n Cream Ice Cream,Ice Cream,Cholesterol,0,4 ounces
10,Baskin Robbins,Bask Rob Gone Banana (soft),Ice Cream,Calories from Fat,0,16 ounces
10,Baskin Robbins,Bask Rob Just Peachy Smoothie (soft),Smoothie,Calories from Fat,0,16 ounces
10,Baskin Robbins,Bask Rob Maui Brownie Madness Yogurt,Yogurt,Cholesterol,0,4 ounces
10,Baskin Robbins,Bask Rob Peachy Keen Sorbet,Ice Cream,Sodium,0,4 ounces
